178.77778046628168,313.2511515293002
126.3512496481167,248.24608017219305
104.2707057210244,176.2845586557458
281.2818708141079,226.7318938388046
201.87645537951906,164.33685496916806
214.671676500298,222.59556339548337
133.41616084846802,165.77996589364068
295.5334533100484,351.72656662533126
192.83632049541035,196.4215191100507
128.4239101603731,176.00596564316598
254.60303997391455,216.03636861985945
161.60789859140328,272.0780199062129
209.03461797770112,192.04576844485567
122.58087912251455,227.71964939505918
205.5742428781414,193.02497374096825
236.78292329208062,276.5950164418865
112.89651084908056,256.5714718924805
239.81987190408032,232.00511641547817
299.9443600599377,304.6876687023037
183.60921660040066,302.52003920206374
166.40008729158274,283.0488642000131
163.0272598820783,141.33673517641824
243.94064154605974,224.26826999807716
158.83650291290368,294.11174193848876
214.141493972409,356.7916392799453
185.94573371288348,189.91838946576718
163.93911647463813,271.34226599041585
315.52526147081255,362.5556723518107
83.10386182203293,191.52006181327727
186.7419259684669,166.480986421777
253.64346202900492,263.3338014764229
316.9074691829307,314.285248394461
139.42978023319154,285.67292789797585
126.30433275914348,216.38308469431772
231.55097387901804,264.0445575024404
249.91863729575596,237.2710920515922
141.76510597215596,246.6536873884242
281.14026724769894,260.06450720165856
242.02388497006106,254.53042820010236
309.56321635117786,366.00942373996986
330.8385621626309,371.311074116094
362.2105108107251,359.29891823953426
280.917985807035,297.0838421775733
176.72758760192522,180.04956190268692
174.73473593969504,243.26405744788207
192.34770278142489,235.80201787636167
203.56495324368586,231.15019824657344
224.62007899791212,246.05682690292943
142.17729081996188,207.12195655198082
143.62917473469014,152.31474105795814
277.7621282704273,370.47967860520254
117.38263873397888,234.1502520690636
141.82761709634704,218.26717899442005
291.7081494394181,273.4007282076711
147.44429131739923,244.77623904102163
99.25109711028261,184.57322181702745
193.24143835833718,290.60202726443237
126.54557208073405,136.92404590304375
201.76426086051163,172.43602779649845
217.484190198132,236.80125591407258
291.16446740108415,412.53028162796534
181.30295736331192,228.80223557261303
296.22066164049517,300.4857503739597
96.09914253107293,187.43024802790336
299.3758021099299,299.74308314114484
185.83985971865903,249.6607059727243
308.14862373407857,274.5760471127917
263.32595210210906,271.9442248237867
118.3423619107813,135.62714590509202
352.8902469760857,313.68287325728164
191.19255015527736,199.28380944739516
259.5971933704212,251.63492218337095
184.76537432993308,186.9245639006753
339.7605653421609,296.6257033365294
128.6218184855598,223.64430733500905
179.68894975680212,222.64765368019715
98.46653184024098,177.82205349723162
385.09105756552634,283.4365628348653
251.54547053971413,308.8235239178771
142.851316521216,350.4141720395775
255.32534186760594,319.2872967166747
171.03290832989575,168.80982511275496
152.10194878302315,246.26512586318384
251.5289019800054,279.5062875946692
275.05481829916556,287.6429412004526
221.7674434194991,281.9414403138633
168.58326630167937,204.33061690243807
180.91523332900508,191.8029674581223
118.9431076157093,260.09697406607813
128.51694680009376,235.21881902787513
331.7412533320316,321.3581384868973
255.21082614606414,281.9679498550434
287.6694456664774,283.4838702688313
194.1620916395474,224.71447780494063
313.05674714453517,236.2895276207426
258.4289702398146,226.3414529453547
287.9421764844536,273.65665520714754
230.6409674665424,229.93517586347187
224.3397017608651,222.7604816405481
200.61192750318813,227.96008566667624
291.03295820304356,267.22706599514913
231.06110934192805,229.9808082811381
